# tof, counts, bg
1.548000000000050136e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.552000000000050477e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.556000000000050250e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.560000000000050022e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.564000000000050363e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.568000000000050704e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.572000000000050477e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.576000000000050250e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.580000000000050591e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.584000000000050932e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.588000000000050704e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.592000000000050477e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.596000000000050818e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000051159e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.604000000000050932e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.608000000000050704e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.612000000000051045e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.616000000000051386e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.620000000000051159e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.624000000000050932e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.628000000000051273e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.632000000000051614e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.636000000000051386e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000051159e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.644000000000051500e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.648000000000051841e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.652000000000051614e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.656000000000051386e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.660000000000051728e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.664000000000052069e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.668000000000051841e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.672000000000051614e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.676000000000051955e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.680000000000052296e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.684000000000052069e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.688000000000051841e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.692000000000052182e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.696000000000052523e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000052296e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.704000000000052069e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.708000000000052410e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.712000000000052751e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.716000000000052523e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.720000000000052296e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.724000000000052637e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.728000000000052978e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.732000000000052751e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.736000000000052523e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.740000000000052864e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.744000000000053205e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.748000000000052978e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.752000000000052751e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.756000000000053092e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.760000000000053433e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.764000000000053205e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.768000000000052978e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.772000000000053319e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.776000000000053660e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.780000000000053433e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.784000000000053205e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.788000000000053547e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.792000000000053888e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.796000000000053660e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000053433e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.804000000000053774e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.808000000000054115e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.812000000000053888e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.816000000000053660e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.820000000000054001e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.824000000000054342e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.828000000000054115e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.832000000000053888e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.836000000000054229e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.840000000000054570e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.844000000000054342e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.848000000000054115e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.852000000000054456e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.856000000000054797e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.860000000000054570e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.864000000000054342e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.868000000000054683e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.872000000000055024e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.876000000000054797e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.880000000000054570e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.884000000000054911e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.888000000000055252e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.892000000000055024e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.896000000000054797e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000055138e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.904000000000055479e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.908000000000055252e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.912000000000055024e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.916000000000055365e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.920000000000055707e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.924000000000055479e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.928000000000055252e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.932000000000055593e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.936000000000055934e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.940000000000055707e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.944000000000055479e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.948000000000055820e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.952000000000056161e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.956000000000055934e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.960000000000055707e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.964000000000056048e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.968000000000056389e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.972000000000056161e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.976000000000055934e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.980000000000056275e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.984000000000056616e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.988000000000056389e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.992000000000056161e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.996000000000056502e+02,0.000000000000000000e+00,0.000000000000000000e+00
